_id,country_id,datasource,datetime,destination_ais,destination_port_id,destination_port_name,event,previous_port_id,previous_port_name,source_id,source_name,time_in_port,vessel_callsign,vessel_dwt,vessel_flag,vessel_id,vessel_imo,vessel_length,vessel_mmsi,vessel_name,vessel_type
5cb2544acf504e43d08ffb32,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V5931,,Flag of Singapore,,8029583,58x28m,563009000,AN WEI,Platform supply vessel
5cb2544acf504e43d08ffb33,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,5BGT2,,Flag of Cyprus,,9164031,230x32m,210138000,QUEEN OF NETHERLANDS,Dredger
5cb2544acf504e43d08ffb34,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V9857,,Flag of Singapore,,9651864,90x16m,566530000,PARAGON,Tanker
5cb2544acf504e43d08ffb35,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,3h,9V7013,,Flag of Singapore,,9058919,65x7m,564434000,PACIFIC PRIDE,Chemical carrier
5cb2544acf504e43d08ffb36,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,4h,9V3108,,Flag of Singapore,,9727338,31x11m,565951000,RELIANT,Pusher/Tug
5cb2544acf504e43d08ffb37,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,8h,SP1323E,,Flag of Singapore,,,15x4m,563010650,PILOT BOAT GP33,Ship
5cb2544acf504e43d08ffb38,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V5151,,Flag of Singapore,,9131606,76x14m,563005250,GOLDEN FAITH,Oil tanker
5cb2544acf504e43d08ffb39,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,3h,9VHF5,,Flag of Singapore,,9647904,69x14m,566685000,PACIFIC ENERGY 168,Tanker
5cb2544acf504e43d08ffb3a,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,6h,9V3749,,Flag of Singapore,,9060651,33x7m,563751000,OCEAN RAIDER,Passenger ship
5cb2544acf504e43d08ffb3b,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,< 1h,9V3111,,Flag of Singapore,,9727675,32x13m,566133000,RESILIENT,Pusher/Tug
5cb2544acf504e43d08ffb3c,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V3654,,Flag of Singapore,,2113536,,563036640,PILOT GP03,Ship
5cb2544acf504e43d08ffb3d,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,2d 15h,A,,Flag of Singapore,,,18x4m,563015390,WEST SQUADRON 1,Ship used by divers
5cb2544acf504e43d08ffb3e,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,< 1h,9VFC6,,Flag of Singapore,,9704037,38x10m,563033240,SENTEK 35,Tanker
5cb2544acf504e43d08ffb3f,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V5752,,Flag of Singapore,,9466881,190x32m,563039600,ORCHARD QUAY,Bulk carrier
5cb2544acf504e43d08ffb40,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V8618,,Flag of Singapore,,9587881,54x12m,563708000,VALIANT III,Oil tanker
5cb2544acf504e43d08ffb41,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,1h,YD4761,,Flag of Indonesia,,9704336,22x7m,525003485,TB CAPRCORN 106,Pushboat
5cb2544acf504e43d08ffb42,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V9585,,Flag of Singapore,,,15x5m,563019670,MPA VII,Passenger ship
5cb2544acf504e43d08ffb43,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,2d 18h,E6LA2,,Flag of Niue,,,17x6m,542341110,SUNLIGHT EROS,Cargo ship
5cb2544acf504e43d08ffb44,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,< 1h,9V3269,,Flag of Singapore,,9764609,39x9m,564346000,HORIZON 6,High speed craft
5cb2544acf504e43d08ffb45,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,7h,9V5584,,Flag of Singapore,,,32x8m,563063740,MARINA EMERALD,Pusher/Tug
5cb2544acf504e43d08ffb46,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,17h,9MEJ4,,Flag of Malaysia,,9189122,227x36m,533656000,BUNGA KENANGA,Oil tanker
5cb2544acf504e43d08ffb47,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,< 1h,LAQT7,,Flag of Norway,,9447665,75x17m,258004000,SKANDI ATLANTIC,Supply vessel
5cb2544acf504e43d08ffb48,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V3566,,Flag of Singapore,,9315678,26x10m,563034180,NOBLE SCOUT,Pusher/Tug
5cb2544acf504e43d08ffb49,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V6615,,Flag of Singapore,,8858946,33x9m,563428000,MARINA PHEVOS,Pusher/Tug
5cb2544acf504e43d08ffb4a,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,1h,SP1340E,,Flag of Singapore,,8819548,15x4m,563013830,GP42,Pilot tender
5cb2544acf504e43d08ffb4b,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,2d 5h,F954,,Flag of Singapore,,,10x10m,563041557,POLITE X,Pleasure Craft
5cb2544acf504e43d08ffb4c,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9LU2669,,Flag of Singapore,,9761970,75x17m,563023800,LETONG OPTIMUS PRIM,General cargo vessel
5cb2544acf504e43d08ffb4d,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V6574,,Flag of Singapore,,9316725,25x5m,563006410,NOBLE KNIGHT,Pusher/Tug
5cb2544acf504e43d08ffb4e,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,5h,9VCA9,,Flag of Singapore,,9438274,99x18m,565679000,MARINE KITE,Oil tanker
5cb2544acf504e43d08ffb4f,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,6h,9V9661,,Flag of Singapore,,9640815,32x8m,566536000,SEA SARDINE,Pusher/Tug
5cb2544acf504e43d08ffb50,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,9h,9V9066,,Flag of Singapore,,9583407,333x60m,563016990,STL V,Ship
5cb2544acf504e43d08ffb51,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,1d 20h,9V5432,,Flag of Singapore,,9824875,99x17m,563037800,LT BERYL,Tanker
5cb2544acf504e43d08ffb52,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,9V3845,,Flag of Singapore,,9797101,35x7m,564425000,QUEEN STAR 5,High speed craft
5cb2544acf504e43d08ffb53,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,1d 14h,9V3868,,Flag of Singapore,,9798296,155x36m,563004800,BABYLON,Oil tanker
5cb2544acf504e43d08ffb54,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,1h,9V7162,,Flag of Singapore,,9456472,25x8m,563009840,NOBLE PRIDE,Pusher/Tug
5cb2544acf504e43d08ffb55,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,0h,S6QP,,Flag of Singapore,,9675119,90x16m,563221000,MARLIN SATU,Oil tanker
5cb2544acf504e43d08ffb56,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,< 1h,A8LP2,,Flag of Liberia,,9338802,182x32m,636013235,SALAMINIA,Oil Products Tanker
5cb2544acf504e43d08ffb57,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,10h,9V5943,,Flag of Singapore,,9340037,64x15m,565149000,PACIFIC RAPIER,Pusher/Tug
5cb2544acf504e43d08ffb58,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,11h,YCHB2,,Flag of Indonesia,,9240718,183x28m,525119081,ROSA DINI,Tanker
5cb2544acf504e43d08ffb59,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,5h,3EZD7,,Flag of Panama,,9683336,183x32m,355511000,SILVER ESTHER,Oil Products Tanker
5cb2544acf504e43d08ffb5a,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,2d 15h,P,,Flag of Singapore,,,32x10m,563024220,NAUTICAL SOUTH,Cargo ship
5cb2544acf504e43d08ffb5b,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,9h,9V5168,,Flag of Singapore,,9659854,292x45m,564266000,WINNING MISSION,Bulk carrier
5cb2544acf504e43d08ffb5c,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,3h,9V9457,,Flag of Singapore,,9654919,92x17m,566686000,DEMURE,Oil tanker
5cb2544acf504e43d08ffb5d,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,2h,,,Flag of Singapore,,,10x10m,563041138,SC3854J,Pleasure Craft
5cb2544acf504e43d08ffb5e,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,2d 17h,J,,Flag of Singapore,,,10x10m,563041360,UWCON,Pleasure Craft
5cb2544acf504e43d08ffb5f,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,2d 18h,9V3889,,Flag of Singapore,,9628790,78x14m,565662000,COASTAL MERCURY,Oil tanker
5cb2544acf504e43d08ffb60,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,19h,YD3648,,Flag of Indonesia,,,22x8m,525022360,ASL MARINE 8,Pusher/Tug
5cb2544acf504e43d08ffb61,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,23h,9V2030,,Flag of Singapore,,9680279,90x16m,566842000,HUMBER,Oil tanker
5cb2544acf504e43d08ffb62,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,0h,9V2382,,Flag of Singapore,,9848388,39x10m,563067800,MAJESTIC WISDOM,Passenger ship
5cb2544acf504e43d08ffb63,,,20/03/2019 23:48,,,,Arrival,,,3,fleetmon,4h,9V3679,,Flag of Singapore,,9055553,30x8m,563012328,MARINE VENTURE,Oil tanker
5cb2544acf504e43d08ffb64,,,20/03/2019 23:47,,,,Arrival,,,3,fleetmon,1d 8h,5IM639,,Flag of Tanzania,,8741246,130x21m,677028400,SL T3,Ship
5cb2544acf504e43d08ffb65,,,20/03/2019 23:47,,,,Arrival,,,3,fleetmon,5h,9V6921,,Flag of Singapore,,9088146,64x10m,565241000,CLEANSEAS MOKARA,Tanker
5cb2544acf504e43d08ffb66,,,20/03/2019 23:47,,,,Arrival,,,3,fleetmon,1d 15h,9V1305,,Flag of Singapore,,,26x8m,563021390,TRANSLUB,Tanker
5cb2544acf504e43d08ffb67,,,20/03/2019 23:47,,,,Arrival,,,3,fleetmon,< 1h,9V3136,,Flag of Singapore,,9739238,32x11m,565363000,MARINA ONYX,Pusher/Tug
5cb2544acf504e43d08ffb68,,,20/03/2019 23:46,,,,Arrival,,,3,fleetmon,4h,YBUW2,,Flag of Indonesia,,9223253,170x29m,525119038,PRIMA TANGGUH LVI,Oil tanker
5cb2544acf504e43d08ffb69,,,20/03/2019 23:45,,,,Arrival,,,3,fleetmon,23h,9V5163,,Flag of Singapore,,9809887,90x17m,563033100,BOONTEK 7,Tanker
5cb2544acf504e43d08ffb6a,,,20/03/2019 23:43,,,,Arrival,,,3,fleetmon,6h,9V3428,,Flag of Singapore,,9778662,30x9m,563055000,ENG HUP VIGIL,Pushboat
5cb2544acf504e43d08ffb6b,,,20/03/2019 23:42,,,,Arrival,,,3,fleetmon,2d 6h,V3NP6,,Flag of Belize,,,77x16m,312612000,PTC MARINE 3,Cargo ship
5cb2544acf504e43d08ffb6c,,,20/03/2019 23:38,,,,Arrival,,,3,fleetmon,2d 17h,9V5386,,Flag of Singapore,,,23x7m,563282000,PIONEER SUCCESS,Pusher/Tug
5cb2544acf504e43d08ffb6d,,,20/03/2019 23:31,,,,Arrival,,,3,fleetmon,0h,HQKD9,,Flag of Honduras,,,20x6m,334779000,SUPERSPEED 10,Cargo ship
5cb2544acf504e43d08ffb6e,,,20/03/2019 23:19,,,,Arrival,,,3,fleetmon,0h,9V3341,,Flag of Singapore,,9771614,33x8m,563004100,MAJESTIC 9,High speed craft
5cb2544acf504e43d08ffb6f,,,20/03/2019 23:19,,,,Arrival,,,3,fleetmon,2h,9V6694,,Flag of Singapore,,9673109,90x16m,564886000,BLACKBURN,Tanker
5cb2544acf504e43d08ffb70,,,20/03/2019 23:19,,,,Arrival,,,3,fleetmon,2d,A8MF5,,Flag of Liberia,,9247376,271x48m,636013332,ALTEREGO II,Oil tanker
5cb2544acf504e43d08ffb71,,,20/03/2019 23:19,,,,Arrival,,,3,fleetmon,2d 8h,3FTP4,,Flag of Panama,,9088639,188x31m,374682000,SHUN WANG,Bulk carrier
5cb2544acf504e43d08ffb72,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,< 1h,9V6523,,Flag of Singapore,,1009018,75x14m,563005260,SEDNA,Oil tanker
5cb2544acf504e43d08ffb73,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,< 1h,9V6523,,Flag of Singapore,,1009018,75x14m,563005260,SEDNA,Oil tanker
5cb2544acf504e43d08ffb74,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,0h,D5CX8,,Flag of Liberia,,9625528,255x38m,636015806,HYUNDAI PRESTIGE,Container ship
5cb2544acf504e43d08ffb75,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,3h,9V2414,,Flag of Singapore,,9732125,39x9m,565518000,HORIZON 8,High speed craft
5cb2544acf504e43d08ffb76,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,< 1h,ORPY,,Flag of Belgium,,9574523,168x38m,205588000,CONGO RIVER,Dredger
5cb2544acf504e43d08ffb77,,,20/03/2019 23:46,,,,Departure,,,3,fleetmon,< 1h,ORPY,,Flag of Belgium,,9574523,168x38m,205588000,CONGO RIVER,Dredger
5cb2544acf504e43d08ffb78,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,0h,9V2374,,Flag of Singapore,,9679268,32x12m,563899000,RIGHTEOUS,Ship
5cb2544acf504e43d08ffb79,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,18h,9V9487,,Flag of Singapore,,9631931,71x40m,563019050,BINA MARINE 71,Wing in ground craft
5cb2544acf504e43d08ffb7a,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,1h,9V2198,,Flag of Singapore,,9736834,44x10m,564949000,KEN GLORY,Tanker
5cb2544acf504e43d08ffb7b,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,< 1h,9V9452,,Flag of Singapore,,9628623,100x20m,566120000,MARINE TIGER,Oil tanker
5cb2544acf504e43d08ffb7c,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,1d 5h,9V2575,,Flag of Singapore,,,30x6m,563027570,TRANSWIFT SB2888E,Tanker
5cb2544acf504e43d08ffb7d,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,0h,9V7357,,Flag of Singapore,,0,27x12m,564839000,STAR COMMODORE,Pusher/Tug
5cb2544acf504e43d08ffb7e,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,1h,9V7681,,Flag of Singapore,,,13x5m,565602000,GP 49,Pilot tender
5cb2544acf504e43d08ffb7f,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,2d 18h,V3JR2,,Flag of Belize,,,24x5m,312918000,SEA EAGLE 1,Passenger ship
5cb2544acf504e43d08ffb80,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,< 1h,3FJE2,,Flag of Panama,,9460540,144x22m,370451000,AS SOVEREIGN,Chemical carrier
5cb2544acf504e43d08ffb81,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,< 1h,3FJE2,,Flag of Panama,,9460540,144x22m,370451000,AS SOVEREIGN,Chemical carrier
5cb2544acf504e43d08ffb82,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,19h,YDA3770,,Flag of Indonesia,,,22x6m,525003321,TB MEGA DAYA 3,Pusher/Tug
5cb2544acf504e43d08ffb83,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,1h,8N,,Flag of Singapore,,,10x10m,563040274,ST 0774D,Pleasure Craft
5cb2544acf504e43d08ffb84,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,1d 21h,9V5179,,Flag of Singapore,,9133680,42x6m,563000510,MERBAU ERA,Passenger ship
5cb2544acf504e43d08ffb85,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,2h,9V2801,,Flag of Singapore,,9698745,40x10m,565102000,AYER CHERDAS,Sailing ship
5cb2544acf504e43d08ffb86,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,7h,9V9855,,Flag of Singapore,,9537202,63x13m,566724000,SENTEK 25,Tanker
5cb2544acf504e43d08ffb87,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,< 1h,9V3110,,Flag of Singapore,,9727340,32x11m,566096000,RADIANT,Ship
5cb2544acf504e43d08ffb88,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,< 1h,9V3110,,Flag of Singapore,,9727340,32x11m,566096000,RADIANT,Ship
5cb2544acf504e43d08ffb89,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,0h,D2,,Flag of Singapore,,,33x10m,563033190,LEADING PRIDE,Cargo ship
5cb2544acf504e43d08ffb8a,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,19h,9V7204,,Flag of Singapore,,9458236,254x48m,563009650,POET 1203,Pusher/Tug
5cb2544acf504e43d08ffb8b,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,3h,V7JW2,,Flag of Marshall Islands,,9268825,289x45m,538006113,ETOILE,Bulk carrier
5cb2544acf504e43d08ffb8c,,,20/03/2019 23:18,,,,Arrival,,,3,fleetmon,0h,9V7025,,Flag of Singapore,,9382530,27x12m,565438000,STAR DISCOVERY,Pusher/Tug
5cb2544acf504e43d08ffb8d,,,20/03/2019 23:17,,,,Arrival,,,3,fleetmon,< 1h,9V5834,,Flag of Singapore,,9830484,32x13m,563060100,PSA HULK,Ship
5cb2544acf504e43d08ffb8e,,,20/03/2019 23:47,,,,Departure,,,3,fleetmon,< 1h,9V5834,,Flag of Singapore,,9830484,32x13m,563060100,PSA HULK,Ship
5cb2544acf504e43d08ffb8f,,,20/03/2019 23:17,,,,Arrival,,,3,fleetmon,0h,T2DP5,,Flag of Tuvalu,,9685891,176x28m,572116220,RIGEL,Chemical carrier
5cb2544acf504e43d08ffb90,,,20/03/2019 23:17,,,,Arrival,,,3,fleetmon,1d 21h,ZDJR9,,Flag of Gibraltar,,9442122,170x28m,236559000,LE MANS EXPRESS,Container ship
5cb2544acf504e43d08ffb91,,,20/03/2019 23:17,,,,Arrival,,,3,fleetmon,1d 22h,9V7550,,Flag of Singapore,,,33x12m,563011650,QSA PURARI,Pusher/Tug
5cb2544acf504e43d08ffb92,,,20/03/2019 23:17,,,,Arrival,,,3,fleetmon,16h,VRQS3,,Flag of Hong Kong SAR of China,,9776183,400x59m,477035800,OOCL GERMANY,Container ship
5cb2544acf504e43d08ffb93,,,20/03/2019 23:17,,,,Arrival,,,3,fleetmon,0h,E5U3067,,Flag of Cook Islands,,9002207,279x46m,518100122,MEDAN,Oil tanker
5cb2544acf504e43d08ffb94,,,20/03/2019 23:16,,,,Arrival,,,3,fleetmon,6h,9V5887,,Flag of Singapore,,9762106,24x8m,563066630,BOLIVIAN DOLPHIN,Pushboat
5cb2544acf504e43d08ffb95,,,20/03/2019 23:16,,,,Arrival,,,3,fleetmon,12h,SVCE9,,Flag of Panama,,9593440,229x32m,241376000,ALPHA WISDOM,Bulk carrier
5cb2544acf504e43d08ffb96,,,20/03/2019 23:16,,,,Arrival,,,3,fleetmon,19h,,,Flag of Singapore,,,,563021670,SC4507E,Port Tender
5cb2544acf504e43d08ffb97,,,20/03/2019 23:16,,,,Arrival,,,3,fleetmon,3h,9V9466,,Flag of Singapore,,9467823,86x15m,566218000,GOLDEN PIONEER,Tanker
5cb2544acf504e43d08ffb98,,,20/03/2019 23:16,,,,Arrival,,,3,fleetmon,< 1h,9V5832,,Flag of Singapore,,9830472,33x13m,563060200,PSA THOR,Ship
5cb2544acf504e43d08ffb99,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,< 1h,9V5832,,Flag of Singapore,,9830472,33x13m,563060200,PSA THOR,Ship
5cb2544acf504e43d08ffb9a,,,20/03/2019 23:16,,,,Arrival,,,3,fleetmon,5h,9V5215,,Flag of Singapore,,9832169,32x13m,563055600,MAJU LOYALTY,Pusher/Tug
5cb2544acf504e43d08ffb9b,,,20/03/2019 23:16,,,,Arrival,,,3,fleetmon,< 1h,V3JQ2,,Flag of Belize,,22,30x7m,312693000,SEA HAWK 1,Cargo ship
5cb2544acf504e43d08ffb9c,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,< 1h,V3JQ2,,Flag of Belize,,22,30x7m,312693000,SEA HAWK 1,Cargo ship
5cb2544acf504e43d08ffb9d,,,20/03/2019 23:15,,,,Arrival,,,3,fleetmon,1d 5h,M1G,,Flag of Indonesia,,,33x10m,525018462,TERUS DAYA 77,Pusher/Tug
5cb2544acf504e43d08ffb9e,,,20/03/2019 23:15,,,,Arrival,,,3,fleetmon,22h,BIAF2,,Flag of China,,9596454,103x16m,413376430,YOU SHEN 2,Chemical carrier
5cb2544acf504e43d08ffb9f,,,20/03/2019 23:11,,,,Arrival,,,3,fleetmon,1d,,,Flag of Singapore,,,10x10m,563040948,GP 81,Pleasure Craft
5cb2544acf504e43d08ffba0,,,20/03/2019 23:11,,,,Arrival,,,3,fleetmon,1h,9V3130,,Flag of Singapore,,9759305,45x10m,565866000,SEA THESAURUS,Oil tanker
5cb2544acf504e43d08ffba1,,,20/03/2019 23:09,,,,Arrival,,,3,fleetmon,14h,9V5640,,Flag of Singapore,,9834882,46x12m,563057800,COMMITMENT,Tanker
5cb2544acf504e43d08ffba2,,,20/03/2019 23:05,,,,Arrival,,,3,fleetmon,1d 6h,,,Flag of Singapore,,,15x4m,563022130,NEPTUNE 6,Passenger ship
5cb2544acf504e43d08ffba3,,,20/03/2019 23:01,,,,Arrival,,,3,fleetmon,2d 14h,,,Flag of Singapore,,,10x10m,563040617,COASTLINK 8,Pleasure Craft
5cb2544acf504e43d08ffba4,,,20/03/2019 22:57,,,,Arrival,,,3,fleetmon,2d 1h,9V8499,,Flag of Singapore,,,30x10m,563017600,APS ASSIST,Pusher/Tug
5cb2544acf504e43d08ffba5,,,20/03/2019 22:55,,,,Arrival,,,3,fleetmon,0h,9V7334,,Flag of Singapore,,,15x5m,563010420,GP27,Passenger ship
5cb2544acf504e43d08ffba6,,,20/03/2019 22:55,,,,Arrival,,,3,fleetmon,2d 3h,6I,,Flag of Tuvalu,,,10x10m,572119210,MAKO 8,Pleasure Craft
5cb2544acf504e43d08ffba7,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,2h,9V5831,,Flag of Singapore,,9830202,27x12m,563066540,PSA CAPELLA,Ship
5cb2544acf504e43d08ffba8,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,1d 4h,9V5288,,Flag of Singapore,,9808376,30x6m,563010100,JMS ARJUNA,Pusher/Tug
5cb2544acf504e43d08ffba9,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,2h,9V8595,,Flag of Singapore,,9572977,30x9m,563459000,PW GAMMA,Pusher/Tug
5cb2544acf504e43d08ffbaa,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,19h,XVIY9,,Flag of Vietnam,,9785653,114x17m,574003030,DYNAMIC OCEAN 16,Oil Products Tanker
5cb2544acf504e43d08ffbab,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,1h,VRQK9,,Flag of Hong Kong SAR of China,,9727209,333x60m,477884300,COSDIGNITY LAKE,Tanker
5cb2544acf504e43d08ffbac,,,20/03/2019 23:47,,,,Departure,,,3,fleetmon,1h,VRQK9,,Flag of Hong Kong SAR of China,,9727209,333x60m,477884300,COSDIGNITY LAKE,Tanker
5cb2544acf504e43d08ffbad,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,7h,9V9412,,Flag of Singapore,,9836799,78x7m,563069100,SALAMAH,Ship
5cb2544acf504e43d08ffbae,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,1h,9V6603,,Flag of Singapore,,9329136,22x12m,563354000,STERLING,Pusher/Tug
5cb2544acf504e43d08ffbaf,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,1h,9V6603,,Flag of Singapore,,9329136,22x12m,563354000,STERLING,Pusher/Tug
5cb2544acf504e43d08ffbb0,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,1d 23h,3FGH6,,Flag of Panama,,9123386,152x25m,356463000,FALCON,Chemical carrier
5cb2544acf504e43d08ffbb1,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,0h,9V3923,,Flag of Singapore,,9105700,31x7m,563923000,SINDO 9,Passenger ship
5cb2544acf504e43d08ffbb2,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,0h,9V7013,,Flag of Singapore,,9058919,65x7m,564434000,PACIFIC PRIDE,Chemical carrier
5cb2544acf504e43d08ffbb3,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,6h,9V2259,,Flag of Singapore,,9677480,52x11m,563283000,CLEANSEAS PROGRESS,Oil tanker
5cb2544acf504e43d08ffbb4,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,0h,9V6574,,Flag of Singapore,,9316725,25x5m,563006410,NOBLE KNIGHT,Pusher/Tug
5cb2544acf504e43d08ffbb5,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,4h,9V5574,,Flag of Singapore,,9786906,32x12m,563027800,SEA PERCH,Pusher/Tug
5cb2544acf504e43d08ffbb6,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,18h,9V7096,,Flag of Singapore,,9668867,29x11m,566788000,PW TEPAT,Pusher/Tug
5cb2544acf504e43d08ffbb7,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,1d,9V2704,,Flag of Singapore,,9717371,90x16m,566009000,SEA PROSPERITY,Tanker
5cb2544acf504e43d08ffbb8,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,11h,9MWT7,,Flag of Malaysia,,9105346,52x10m,533130662,ZENGO FIGHTER,Special Purpose
5cb2544acf504e43d08ffbb9,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,4h,9V2066,,Flag of Singapore,,9568304,28x9m,563024910,KST SUCCESS,Pusher/Tug
5cb2544acf504e43d08ffbba,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,1h,9V2148,,Flag of Singapore,,9537238,63x13m,563848000,SENTEK 28,Oil tanker
5cb2544acf504e43d08ffbbb,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,1h,9V2148,,Flag of Singapore,,9537238,63x13m,563848000,SENTEK 28,Oil tanker
5cb2544acf504e43d08ffbbc,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,4h,9V2485,,Flag of Singapore,,9635432,32x10m,564221000,MARINA AMBER,Pusher/Tug
5cb2544acf504e43d08ffbbd,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,2h,9V7573,,Flag of Singapore,,9692521,45x10m,563022710,STAR 1,Tanker
5cb2544acf504e43d08ffbbe,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,0h,YD4761,,Flag of Indonesia,,9704336,22x7m,525003485,TB CAPRCORN 106,Pushboat
5cb2544acf504e43d08ffbbf,,,20/03/2019 22:45,,,,Arrival,,,3,fleetmon,3h,S6NU,,Flag of Singapore,,9588689,89x13m,566612000,PACIFIC ENERGY 8,Tanker
